gene_ID	DLX4_PTC_baseMean	DLX4_PTC_log2FoldChange	DLX4_PTC_lfcSE	DLX4_PTC_stat	DLX4_PTC_pvalue	DLX4_PTC_padj	DLX4_PTC_n_zeros
ENSG00000135917	587	-0.0183	0.0997	-0.184	0.854	1	0
ENSG00000260350	1.15	-1.07	1.62	-0.659	0.51		1
ENSG00000130021	482	-0.0271	0.1	-0.271	0.787	1	0
ENSG00000247137	76.1	-0.179	0.222	-0.806	0.42	1	0
ENSG00000108239	411	-0.164	0.107	-1.53	0.127	1	0
ENSG00000116574	3240	0.065	0.0791	0.822	0.411	1	0
ENSG00000285904	1.34	-0.451	1.68	-0.268	0.789		2
ENSG00000067533	469	-0.0448	0.157	-0.285	0.776	1	0
ENSG00000260589	14.9	0.353	0.493	0.716	0.474	1	0
ENSG00000214546	0.51	-3.2	2.63	-1.22	0.224		3
ENSG00000257923	1550	-0.00748	0.0698	-0.107	0.915	1	0
ENSG00000110756	1210	0.0984	0.1	0.982	0.326	1	0
ENSG00000119906	718	-0.0371	0.139	-0.266	0.79	1	0
ENSG00000287263	1.44	-1.88	1.82	-1.04	0.3		4
ENSG00000253200	52.8	-0.267	0.271	-0.984	0.325	1	0
ENSG00000185155	2.72	-0.945	1.06	-0.895	0.371		1
ENSG00000267586	2.03	0.951	1.19	0.801	0.423		0
ENSG00000221571	10.4	-0.198	0.567	-0.349	0.727	1	0
ENSG00000260992	62.7	-0.21	0.286	-0.733	0.464	1	0
ENSG00000154079	47.5	0.0664	0.248	0.268	0.789	1	0
ENSG00000096696	35100	0.259	0.157	1.65	0.0981	1	0
ENSG00000187664	1.71	-0.374	1.41	-0.266	0.791		0
ENSG00000238078	4.08	0.976	0.918	1.06	0.288	1	0
ENSG00000272031	1.38	0.925	1.98	0.468	0.64		5
ENSG00000288557	1.04	-3.38	1.92	-1.76	0.0776		4
ENSG00000258819	1.34	3.18	1.93	1.65	0.0982		4
ENSG00000198040	371	-0.0722	0.118	-0.609	0.542	1	0
ENSG00000151474	1540	0.14	0.0939	1.49	0.136	1	0
ENSG00000186318	245	0.301	0.147	2.04	0.0411	1	0
ENSG00000006695	463	0.0214	0.113	0.189	0.85	1	0
ENSG00000136630	102	0.234	0.224	1.05	0.295	1	0
ENSG00000276952	6.68	-0.509	0.626	-0.813	0.416	1	0
ENSG00000143512	2.11	-0.0242	1.24	-0.0195	0.984		2
ENSG00000143498	91.7	-0.00646	0.21	-0.0308	0.975	1	0
ENSG00000225265	12.3	0.254	0.473	0.537	0.592	1	0
ENSG00000148297	656	0.0173	0.0846	0.204	0.838	1	0
ENSG00000111644	2	0.863	1.48	0.581	0.561		2
ENSG00000141469	1.47	-1.94	1.68	-1.16	0.247		2
ENSG00000272750	7.33	0.00513	0.669	0.00767	0.994	1	0
ENSG00000288025	3.83	-0.291	1.18	-0.247	0.805		1
ENSG00000136305	2.48	1.73	1.23	1.41	0.16		0
ENSG00000100744	1820	-0.137	0.0841	-1.63	0.103	1	0
ENSG00000286201	25.8	0.174	0.392	0.442	0.658	1	0
ENSG00000136783	238	-0.153	0.136	-1.12	0.261	1	0
ENSG00000109111	6570	0.00379	0.112	0.0339	0.973	1	0
ENSG00000170145	497	0.0454	0.11	0.412	0.68	1	0
ENSG00000119608	0.475	-1.86	2.99	-0.62	0.535		4
ENSG00000240963	0.384	-0.0371	3.12	-0.0119	0.99		4
ENSG00000291100	175	-0.022	0.141	-0.156	0.876	1	0
ENSG00000154309	72.7	0.00426	0.238	0.0179	0.986	1	0
ENSG00000173432	49.8	0.307	0.303	1.01	0.31	1	0
ENSG00000289522	4.02	0.603	1.01	0.598	0.55	1	0
ENSG00000287338	0.763	-1.98	2.43	-0.817	0.414		4
ENSG00000261335	6.39	0.416	0.714	0.583	0.56	1	0
ENSG00000187554	7.23	-0.435	0.704	-0.618	0.537	1	0
ENSG00000198771	11.3	0.249	0.526	0.473	0.636	1	0
ENSG00000260005	0.83	1.86	2.23	0.833	0.405		4
ENSG00000197063	1200	-0.135	0.0973	-1.39	0.164	1	0
ENSG00000288829	15.6	-0.35	0.48	-0.731	0.465	1	0
ENSG00000290960	209	-0.0162	0.174	-0.0929	0.926	1	0
ENSG00000107341	1660	0.0306	0.0705	0.434	0.664	1	0
ENSG00000188486	1780	0.0925	0.101	0.918	0.358	1	0
ENSG00000227695	1.29	-0.921	1.84	-0.499	0.618		3
ENSG00000139053	0.774	-1.29	1.95	-0.663	0.507		2
ENSG00000152782	463	0.03	0.134	0.225	0.822	1	0
ENSG00000277423	2.14	-0.984	1.44	-0.685	0.493		2
ENSG00000288999	20.8	0.416	0.369	1.13	0.259	1	0
ENSG00000128159	573	-0.153	0.0951	-1.61	0.108	1	0
ENSG00000284634	24.6	0.45	0.427	1.05	0.292	1	0
ENSG00000155622	3430	-0.584	0.568	-1.03	0.304	1	0
ENSG00000023902	79.3	0.0603	0.361	0.167	0.867	1	0
ENSG00000174348	1.25	-1.89	1.53	-1.24	0.216		2
ENSG00000172927	2.78	1.9	1.24	1.53	0.126		0
ENSG00000239900	996	-0.0388	0.084	-0.462	0.644	1	0
ENSG00000278467	9.15	-0.301	0.652	-0.461	0.645	1	0
ENSG00000143753	512	0.266	0.151	1.77	0.0774	1	0
ENSG00000125968	689	-0.00575	0.126	-0.0457	0.964	1	0
ENSG00000143748	461	-0.108	0.114	-0.944	0.345	1	0
ENSG00000171160	45.2	-0.0142	0.276	-0.0513	0.959	1	0
ENSG00000143786	30.7	0.146	0.365	0.399	0.69	1	0
ENSG00000186577	65.8	-0.122	0.23	-0.531	0.595	1	0
ENSG00000023734	3210	0.0361	0.0785	0.459	0.646	1	0
ENSG00000274943	2.73	-0.91	1.02	-0.896	0.37		0
ENSG00000266921	3.94	1.55	0.91	1.7	0.0888	1	0
ENSG00000264548	1.17	2.21	1.84	1.2	0.231		2
ENSG00000113721	390	0.222	0.177	1.26	0.209	1	0
ENSG00000154380	3320	-0.182	0.132	-1.39	0.166	1	0
ENSG00000111732	4.59	1.06	0.825	1.28	0.199	1	0
ENSG00000145088	108	0.126	0.21	0.602	0.547	1	0
ENSG00000144369	184	0.0623	0.129	0.482	0.63	1	0
ENSG00000289602	1.99	1.15	1.31	0.878	0.38		1
ENSG00000145703	2650	0.116	0.141	0.82	0.412	1	0
ENSG00000258811	0.827	0.887	2	0.443	0.658		3
ENSG00000003096	11.6	-0.281	0.533	-0.527	0.598	1	0
ENSG00000078081	61.9	0.0103	0.291	0.0354	0.972	1	0
ENSG00000119688	339	-0.0717	0.158	-0.455	0.649	1	0
ENSG00000196187	1160	-0.0465	0.117	-0.397	0.692	1	0
ENSG00000187122	65.4	0.345	0.254	1.36	0.174	1	0
ENSG00000101439	548	0.112	0.0931	1.21	0.228	1	0
ENSG00000197599	2.39	0.172	1.06	0.163	0.871		0
ENSG00000176783	444	-0.0783	0.0927	-0.844	0.399	1	0
ENSG00000123609	272	0.136	0.157	0.865	0.387	1	0
ENSG00000160058	1410	0.0846	0.107	0.789	0.43	1	0
ENSG00000198218	2390	0.0191	0.0803	0.238	0.811	1	0
ENSG00000120029	536	-0.00487	0.0899	-0.0542	0.957	1	0
ENSG00000243709	0.906	-0.993	2.3	-0.432	0.666		3
ENSG00000128218	3.35	-0.191	0.882	-0.216	0.829		0
ENSG00000143811	418	0.186	0.105	1.77	0.0761	1	0
ENSG00000289341	1.75	0.806	1.33	0.604	0.546		2
ENSG00000109065	241	-0.0511	0.122	-0.419	0.675	1	0
ENSG00000173124	0.327	0.925	3.23	0.286	0.775		5
ENSG00000161180	4.85	0.0717	0.722	0.0993	0.921	1	0
ENSG00000234478	0.794	-0.0757	2.05	-0.0369	0.971		3
ENSG00000169018	2410	0.036	0.0819	0.439	0.66	1	0
ENSG00000197430	6.19	-1.39	0.75	-1.85	0.0644	1	0
ENSG00000164039	203	-0.0459	0.128	-0.358	0.72	1	0
ENSG00000228382	1.59	0.544	1.67	0.326	0.744		2
ENSG00000120318	22.4	-0.00313	0.442	-0.00708	0.994	1	0
ENSG00000116793	263	-0.144	0.191	-0.754	0.451	1	0
ENSG00000089053	2470	-0.0229	0.0556	-0.412	0.68	1	0
ENSG00000285608	0.808	1.44	1.92	0.753	0.451		2
ENSG00000167491	4730	0.00112	0.0975	0.0115	0.991	1	0
ENSG00000288079	2.42	-1.45	1.22	-1.19	0.235		1
ENSG00000163050	551	0.0837	0.177	0.473	0.636	1	0
ENSG00000131080	274	0.0669	0.166	0.403	0.687	1	0
ENSG00000179914	1.18	-0.512	1.62	-0.317	0.751		2
ENSG00000181450	308	-0.0284	0.18	-0.158	0.875	1	0
ENSG00000112992	730	0.0752	0.113	0.664	0.507	1	0
ENSG00000151746	143	-0.167	0.282	-0.591	0.555	1	0
ENSG00000032389	392	-0.125	0.116	-1.08	0.281	1	0
ENSG00000230323	0.929	-0.69	1.78	-0.387	0.699		2
ENSG00000160055	91.7	0.0676	0.211	0.32	0.749	1	0
ENSG00000095261	1010	0.0267	0.0961	0.278	0.781	1	0
ENSG00000132824	3350	-0.00174	0.0778	-0.0224	0.982	1	0
ENSG00000143816	21	0.451	0.659	0.684	0.494	1	0
ENSG00000289421	1.18	-0.312	1.37	-0.228	0.82		0
ENSG00000110717	594	0.0333	0.0875	0.381	0.703	1	0
ENSG00000231768	0.921	-2.27	1.94	-1.17	0.241		2
ENSG00000170743	1.92	-1.16	1.79	-0.649	0.516		4
ENSG00000235843	1.07	2.14	1.91	1.12	0.262		3
ENSG00000175183	376	0.118	0.109	1.08	0.28	1	0
ENSG00000140015	1.42	1.31	1.83	0.712	0.477		2
ENSG00000269934	32.6	0.222	0.344	0.646	0.518	1	0
ENSG00000273297	19.1	0.282	0.414	0.682	0.495	1	0
ENSG00000116977	1310	0.114	0.099	1.15	0.25	1	0
ENSG00000249087	128	0.142	0.161	0.887	0.375	1	0
ENSG00000076067	2280	0.159	0.0782	2.04	0.0414	1	0
ENSG00000107560	425	-0.0169	0.11	-0.153	0.878	1	0
ENSG00000175793	36.8	0.726	0.473	1.53	0.125	1	0
ENSG00000286773	2.41	-1.39	1.22	-1.14	0.255		0
ENSG00000154370	1170	-0.167	0.0828	-2.01	0.0443	1	0
ENSG00000144407	6	0.0462	0.76	0.0608	0.952	1	0
ENSG00000288906	14.4	0.693	0.513	1.35	0.176	1	0
ENSG00000228791	15.5	0.0305	0.513	0.0595	0.953	1	0
ENSG00000290989	68.5	-0.0907	0.254	-0.356	0.721	1	0
ENSG00000181218	827	-0.00979	0.164	-0.0596	0.952	1	0
ENSG00000136243	302	0.0227	0.13	0.175	0.861	1	0
ENSG00000249057	2.87	0.188	1.19	0.159	0.874		1
ENSG00000187676	154	-0.21	0.197	-1.07	0.286	1	0
ENSG00000237481	0.566	0.925	2.5	0.371	0.711		5
ENSG00000047932	1220	0.0292	0.115	0.254	0.8	1	0
ENSG00000179295	5160	-0.0754	0.095	-0.793	0.428	1	0
ENSG00000288018	3.89	-0.36	0.929	-0.388	0.698	1	0
ENSG00000286813	30	-0.386	0.407	-0.949	0.342	1	0
ENSG00000134644	4800	-0.0369	0.0759	-0.486	0.627	1	0
ENSG00000069248	1780	-0.0405	0.0733	-0.552	0.581	1	0
ENSG00000149480	3000	-0.0353	0.058	-0.608	0.543	1	0
ENSG00000113448	1490	0.0149	0.0807	0.185	0.853	1	0
ENSG00000135776	570	-0.139	0.108	-1.28	0.2	1	0
ENSG00000225383	0.316	0.925	3.26	0.284	0.776		5
ENSG00000135801	2670	0.00617	0.0899	0.0686	0.945	1	0
ENSG00000275234	179	-0.112	0.132	-0.846	0.397	1	0
ENSG00000230250	0.336	-0.0371	3.2	-0.0116	0.991		4
ENSG00000268601	8.95	0.324	0.6	0.541	0.589	1	0
ENSG00000186603	66.7	0.311	0.241	1.29	0.197	1	0
ENSG00000163346	504	0.266	0.103	2.59	0.0095	0.953	0
ENSG00000163281	169	-0.036	0.177	-0.204	0.839	1	0
ENSG00000135775	518	-0.0429	0.0927	-0.463	0.643	1	0
ENSG00000251323	11.1	-0.187	0.645	-0.289	0.772	1	0
ENSG00000288559	15.7	-0.281	0.458	-0.614	0.54	1	0
ENSG00000176055	98.9	-0.182	0.225	-0.812	0.417	1	0
ENSG00000152684	1560	0.106	0.14	0.762	0.446	1	0
ENSG00000119280	1320	0.00868	0.0865	0.1	0.92	1	0
ENSG00000143643	279	-0.0952	0.145	-0.654	0.513	1	0
ENSG00000143633	233	-0.0903	0.141	-0.64	0.522	1	0
ENSG00000289402	1.89	0.998	1.27	0.786	0.432		1
ENSG00000116906	414	0.0346	0.111	0.311	0.756	1	0
ENSG00000196376	13.5	-0.667	0.599	-1.11	0.265	1	0
ENSG00000196754	1.23	-0.0449	1.68	-0.0268	0.979		1
ENSG00000151694	2070	-0.0723	0.06	-1.2	0.229	1	0
ENSG00000109991	2.82	-0.0408	0.986	-0.0413	0.967		0
ENSG00000226124	24.6	0.186	0.366	0.509	0.61	1	0
ENSG00000116991	1180	-0.131	0.074	-1.77	0.0766	1	0
ENSG00000258593	12.7	0.224	0.587	0.382	0.702	1	0
ENSG00000177291	0.516	1.47	2.89	0.509	0.61		4
ENSG00000119283	0.896	-0.912	1.92	-0.476	0.634		3
ENSG00000135778	423	-0.131	0.0955	-1.37	0.17	1	0
ENSG00000258232	8.93	0.532	0.544	0.978	0.328	1	0
ENSG00000186814	178	0.122	0.195	0.626	0.531	1	0
ENSG00000135750	304	-0.102	0.111	-0.923	0.356	1	0
ENSG00000287221	0.924	-0.0371	2.35	-0.0158	0.987		4
ENSG00000183780	13.5	0.0669	0.523	0.128	0.898	1	0
ENSG00000285649	1.6	-2.5	1.4	-1.78	0.0751		1
ENSG00000162512	2600	0.219	0.203	1.08	0.282	1	0
ENSG00000159625	1.34	-0.0632	1.36	-0.0465	0.963		0
ENSG00000019549	117	0.0845	0.31	0.272	0.785	1	0
ENSG00000231663	6.27	1.23	0.719	1.71	0.0872	1	0
ENSG00000109436	1540	-0.0641	0.0943	-0.68	0.497	1	0
ENSG00000011295	544	-0.0699	0.109	-0.643	0.52	1	0
ENSG00000168275	205	-0.0812	0.134	-0.606	0.545	1	0
ENSG00000072786	2570	0.187	0.109	1.72	0.0853	1	0
ENSG00000109606	5070	-0.0697	0.0554	-1.26	0.208	1	0
ENSG00000059588	684	0.019	0.0922	0.207	0.836	1	0
ENSG00000290824	2.7	-1.04	1.19	-0.869	0.385		1
ENSG00000289511	10.2	-0.597	0.563	-1.06	0.29	1	0
ENSG00000115112	2170	0.232	0.11	2.1	0.0356	1	0
ENSG00000272656	0.595	0.897	2.27	0.396	0.692		3
ENSG00000092098	632	0.167	0.095	1.75	0.0795	1	0
ENSG00000139410	21.4	-0.0451	0.403	-0.112	0.911	1	0
ENSG00000241058	168	-0.0209	0.162	-0.129	0.897	1	0
ENSG00000275401	4.69	0.102	0.864	0.118	0.906	1	0
ENSG00000158882	412	-0.299	0.102	-2.93	0.00336	0.703	0
ENSG00000251363	1.91	1.34	1.33	1.01	0.312		2
ENSG00000288033	3.4	-1.64	0.967	-1.7	0.09		0
ENSG00000127125	481	0.119	0.112	1.06	0.29	1	0
ENSG00000069974	255	-0.121	0.114	-1.06	0.29	1	0
ENSG00000204624	3.91	-0.554	0.898	-0.616	0.538	1	0
ENSG00000140650	1120	0.0394	0.0803	0.491	0.623	1	0
ENSG00000179046	124	0.284	0.229	1.24	0.216	1	0
ENSG00000286263	0.586	0.899	2.34	0.384	0.701		3
ENSG00000116353	240	-0.0115	0.14	-0.0827	0.934	1	0
ENSG00000285852	4.39	0.247	0.875	0.282	0.778	1	1
ENSG00000280587	3.58	-0.361	0.827	-0.436	0.663		0
ENSG00000277511	1.07	-2.49	1.7	-1.47	0.142		2
ENSG00000187391	576	-0.215	0.125	-1.72	0.0861	1	0
ENSG00000288922	267	-0.147	0.179	-0.819	0.413	1	0
ENSG00000170315	5280	0.166	0.0773	2.15	0.0316	1	0
ENSG00000173726	3030	0.0608	0.0851	0.714	0.475	1	0
ENSG00000188739	904	-0.146	0.129	-1.13	0.258	1	0
ENSG00000173068	112	-0.141	0.211	-0.666	0.506	1	0
ENSG00000183520	682	-0.067	0.0962	-0.696	0.486	1	0
ENSG00000131269	381	0.0126	0.111	0.113	0.91	1	0
ENSG00000255920	2.09	-0.411	1.38	-0.298	0.766		2
ENSG00000289114	0.591	0.0465	2.48	0.0187	0.985		3
ENSG00000154358	889	0.0502	0.108	0.466	0.641	1	0
ENSG00000168243	23.6	0.918	0.465	1.98	0.0481	1	0
ENSG00000264717	3.09	-0.131	1.21	-0.108	0.914		1
ENSG00000134461	50.7	0.083	0.238	0.348	0.728	1	0
ENSG00000167880	11.6	-0.0256	0.487	-0.0525	0.958	1	0
ENSG00000225173	2.92	-0.091	1.09	-0.0832	0.934		0
ENSG00000261342	6.19	-0.507	0.638	-0.795	0.427	1	0
ENSG00000271746	0.983	-0.924	2	-0.463	0.643		2
ENSG00000069696	9.32	0.354	0.692	0.511	0.609	1	0
ENSG00000168096	161	0.0372	0.16	0.232	0.817	1	0
ENSG00000185664	989	0.0999	0.203	0.492	0.623	1	0
ENSG00000154222	668	-0.0955	0.0774	-1.23	0.218	1	0
ENSG00000163512	548	0.0398	0.0964	0.413	0.679	1	0
ENSG00000066185	2.19	0.367	1.59	0.23	0.818		2
ENSG00000135597	1010	0.012	0.0784	0.153	0.878	1	0
ENSG00000289047	91.4	-0.187	0.231	-0.809	0.418	1	0
ENSG00000159217	9440	-0.0239	0.0456	-0.523	0.601	1	0
ENSG00000100038	478	-0.159	0.101	-1.58	0.113	1	0
ENSG00000271992	2.44	0.472	1.26	0.375	0.708		0
ENSG00000179361	4010	-0.0276	0.119	-0.231	0.817	1	0
ENSG00000155816	57.2	0.304	0.223	1.36	0.173	1	0
ENSG00000272054	12.7	-0.412	0.569	-0.725	0.469	1	0
ENSG00000255423	59.8	0.0145	0.222	0.0651	0.948	1	0
ENSG00000288953	249	0.165	0.141	1.17	0.243	1	0
ENSG00000130054	8.94	-0.89	0.584	-1.52	0.128	1	0
ENSG00000288846	16.9	0.212	0.492	0.431	0.667	1	0
ENSG00000169442	3.76	0.9	0.846	1.06	0.287		0
ENSG00000090061	2160	0.0478	0.0745	0.642	0.521	1	0
ENSG00000180875	2530	0.00865	0.0838	0.103	0.918	1	0
ENSG00000167637	223	-0.177	0.145	-1.22	0.222	1	0
ENSG00000268756	51.4	-0.0977	0.342	-0.286	0.775	1	0
ENSG00000164120	302	0.162	0.166	0.975	0.33	1	0
ENSG00000232767	0.655	-0.0371	2.35	-0.0158	0.987		4
ENSG00000128283	1840	-0.0955	0.104	-0.918	0.359	1	0
ENSG00000102471	1750	-0.147	0.103	-1.42	0.155	1	0
ENSG00000163217	0.919	-1.91	1.95	-0.984	0.325		3
ENSG00000256271	0.745	1.44	1.86	0.776	0.438		2
ENSG00000111181	12.1	-0.103	0.53	-0.194	0.846	1	0
ENSG00000234546	27.7	-0.519	0.333	-1.56	0.119	1	0
ENSG00000255571	53.9	0.244	0.291	0.837	0.403	1	0
ENSG00000073756	7.68	0.298	0.731	0.408	0.683	1	0
ENSG00000177822	231	-0.154	0.174	-0.885	0.376	1	0
ENSG00000226919	3.63	-0.471	0.863	-0.546	0.585		0
ENSG00000163577	52.6	0.114	0.247	0.461	0.645	1	0
ENSG00000197312	3160	-0.0374	0.0741	-0.505	0.614	1	0
ENSG00000198535	8.73	-0.551	0.685	-0.804	0.421	1	0
ENSG00000288095	2.64	0.432	1.35	0.32	0.749		1
ENSG00000287738	3.36	-2.68	1.12	-2.39	0.0169		1
ENSG00000290911	1.52	0.0186	1.57	0.0118	0.991		2
ENSG00000105697	0.497	-0.048	2.29	-0.021	0.983		2
ENSG00000224078	14000	-0.208	0.145	-1.44	0.15	1	0
ENSG00000114251	236	0.0739	0.234	0.315	0.753	1	0
ENSG00000174106	655	0.0984	0.0819	1.2	0.229	1	0
ENSG00000102195	1.14	-2.49	1.63	-1.53	0.126		2
ENSG00000131966	706	0.136	0.0926	1.47	0.141	1	0
ENSG00000291135	0.505	-1.98	2.96	-0.668	0.504		5
ENSG00000234678	101	-0.104	0.312	-0.334	0.738	1	0
ENSG00000259685	4.6	0.239	0.931	0.257	0.797	1	0
ENSG00000277589	9.21	-0.598	0.625	-0.956	0.339	1	0
ENSG00000241111	1.45	3.06	1.68	1.82	0.069		2
ENSG00000054277	10400	0.0929	0.11	0.847	0.397	1	0
ENSG00000162843	116	-0.038	0.255	-0.149	0.881	1	0
ENSG00000104524	88.2	-0.137	0.213	-0.642	0.521	1	0
ENSG00000140750	2970	0.251	0.2	1.26	0.208	1	0
ENSG00000275479	1.12	1.57	1.76	0.894	0.371		3
ENSG00000257167	15.1	0.0696	0.491	0.142	0.887	1	0
ENSG00000272865	1.72	0.797	1.25	0.639	0.523		1
ENSG00000082175	0.723	-1.88	2.17	-0.865	0.387		4
ENSG00000171135	331	0.0566	0.108	0.524	0.6	1	0
ENSG00000172172	499	-0.00632	0.104	-0.0606	0.952	1	0
ENSG00000138134	3.36	-1.1	1.06	-1.04	0.299		1
ENSG00000172766	255	-0.0773	0.128	-0.604	0.546	1	0
ENSG00000141994	261	0.0853	0.113	0.756	0.45	1	0
ENSG00000100867	150	0.297	0.257	1.15	0.249	1	0
ENSG00000018699	448	0.0997	0.105	0.945	0.344	1	0
ENSG00000258056	48.3	-0.0271	0.267	-0.101	0.919	1	0
ENSG00000163866	391	0.0363	0.128	0.284	0.777	1	0
ENSG00000105281	1220	0.0932	0.12	0.78	0.436	1	0
ENSG00000179071	1.3	-0.464	1.71	-0.272	0.786		2
ENSG00000205861	2.78	-1.47	1.18	-1.24	0.214		1
ENSG00000289055	0.633	-2.16	2.69	-0.802	0.422		3
ENSG00000248559	1.3	-0.397	1.59	-0.249	0.803		1
ENSG00000272455	26	-0.0646	0.35	-0.185	0.854	1	0
ENSG00000120833	247	-0.0548	0.133	-0.41	0.681	1	0
ENSG00000282317	2.94	0.408	1.44	0.283	0.777		1
ENSG00000235560	11.5	0.61	0.5	1.22	0.223	1	0
ENSG00000128268	3820	0.0412	0.145	0.284	0.777	1	0
ENSG00000273175	75.2	-0.27	0.23	-1.18	0.239	1	0
ENSG00000070047	1640	0.0511	0.0866	0.59	0.555	1	0
ENSG00000105393	1510	0.111	0.113	0.981	0.327	1	0
ENSG00000254321	2.43	1.06	1.06	1	0.315		1
ENSG00000163636	2400	-0.0296	0.0823	-0.36	0.719	1	0
ENSG00000179715	6.96	0.232	0.603	0.385	0.7	1	0
ENSG00000225857	0.828	0.383	1.82	0.21	0.834		2
ENSG00000105486	919	0.122	0.0775	1.57	0.115	1	0
ENSG00000119720	436	-0.0919	0.118	-0.776	0.437	1	0
ENSG00000290774	1.39	1.43	2.14	0.67	0.503		3
ENSG00000264558	1.72	1.07	1.34	0.8	0.424		1
ENSG00000115504	1680	0.0206	0.133	0.155	0.877	1	0
ENSG00000167676	174	-0.337	0.179	-1.88	0.0602	1	0
ENSG00000180423	70.2	-0.304	0.253	-1.2	0.231	1	0
ENSG00000260698	16.5	-0.126	0.468	-0.27	0.787	1	0
ENSG00000227953	19	-0.203	0.391	-0.519	0.604	1	0
ENSG00000197472	168	0.09	0.17	0.529	0.597	1	0
ENSG00000278493	6.08	0.535	0.684	0.783	0.434	1	0
ENSG00000188295	89.6	0.0153	0.203	0.0754	0.94	1	0
ENSG00000186280	19.4	0.363	0.457	0.794	0.427	1	0
ENSG00000197746	17800	0.103	0.0825	1.25	0.212	1	0
ENSG00000116147	3	1.6	1.07	1.49	0.137		1
ENSG00000176619	4950	-0.0284	0.063	-0.452	0.651	1	0
ENSG00000213999	42.3	0.476	0.319	1.49	0.135	1	0
ENSG00000169213	404	0.286	0.185	1.55	0.121	1	0
ENSG00000278878	3.55	-3.04	1.41	-2.16	0.031		3
ENSG00000289234	174	0.125	0.16	0.784	0.433	1	0
ENSG00000007968	228	-0.193	0.136	-1.42	0.156	1	0
ENSG00000198668	7360	0.05	0.0665	0.752	0.452	1	0
ENSG00000130821	1610	0.498	0.361	1.38	0.167	1	0
ENSG00000272940	0.496	1.4	2.51	0.56	0.576		3
ENSG00000236333	717	-0.361	0.0984	-3.67	0.000242	0.183	0
ENSG00000184163	4.95	0.785	0.797	0.985	0.325	1	0
ENSG00000198223	2260	-0.0193	0.0718	-0.269	0.788	1	0
ENSG00000162494	0.731	-0.0371	2.56	-0.0145	0.988		4
ENSG00000182070	1.08	-0.637	1.72	-0.369	0.712		2
ENSG00000169251	1940	-0.0147	0.0841	-0.175	0.861	1	0
ENSG00000238243	2.2	2.08	1.41	1.48	0.14		2
ENSG00000130640	1170	-0.0101	0.0746	-0.136	0.892	1	0
ENSG00000074800	21000	0.106	0.107	0.995	0.32	1	0
ENSG00000241935	1.39	1.86	1.79	1.04	0.3		3
ENSG00000203663	1.32	2.46	1.97	1.25	0.211		3
ENSG00000215014	12.7	-0.463	0.489	-0.947	0.344	1	0
ENSG00000176956	0.97	-0.698	1.68	-0.416	0.677		1
ENSG00000122203	758	0.219	0.091	2.41	0.016	1	0
ENSG00000288880	28.1	-0.0666	0.349	-0.191	0.848	1	0
ENSG00000150967	101	-0.114	0.181	-0.632	0.527	1	0
ENSG00000151208	18100	-0.0736	0.0644	-1.14	0.253	1	0
ENSG00000162241	13.6	0.0954	0.51	0.187	0.852	1	0
ENSG00000144791	1240	0.0902	0.0893	1.01	0.312	1	0
ENSG00000118181	6570	0.123	0.1	1.23	0.22	1	0
ENSG00000155592	1400	-0.0445	0.0999	-0.446	0.656	1	0
ENSG00000104689	81	-0.0573	0.274	-0.209	0.835	1	0
ENSG00000062650	3530	-0.0127	0.0749	-0.169	0.866	1	0
ENSG00000288750	2.06	0.997	1.28	0.779	0.436		1
ENSG00000181378	0.899	-0.366	1.81	-0.202	0.84		2
ENSG00000289581	4.93	0.565	0.821	0.688	0.491	1	0
ENSG00000099381	905	0.0553	0.103	0.538	0.59	1	0
ENSG00000131351	256	0.113	0.113	0.998	0.318	1	0
ENSG00000155363	1180	0.0288	0.0743	0.389	0.698	1	0
ENSG00000136378	90.3	-0.131	0.219	-0.599	0.549	1	0
ENSG00000243667	149	-0.215	0.172	-1.25	0.212	1	0
ENSG00000290681	284	-0.262	0.169	-1.55	0.12	1	0
ENSG00000102054	7540	0.0455	0.105	0.433	0.665	1	0
ENSG00000238009	12.6	-0.725	0.56	-1.3	0.195	1	0
ENSG00000290738	3.33	-0.898	0.897	-1	0.317		0
ENSG00000072062	775	-0.0376	0.077	-0.488	0.625	1	0
ENSG00000160588	106	-0.0215	0.184	-0.117	0.907	1	0
ENSG00000226800	1.22	-0.364	1.5	-0.242	0.809		2
ENSG00000180525	0.49	-0.0371	2.65	-0.014	0.989		4
ENSG00000204160	790	-0.1	0.0785	-1.28	0.2	1	0
ENSG00000205740	31.3	-0.131	0.347	-0.376	0.707	1	0
ENSG00000132950	134	-0.0863	0.165	-0.524	0.601	1	0
ENSG00000259720	0.892	-1.09	2.09	-0.522	0.602		3
ENSG00000184863	1720	-0.0253	0.0791	-0.32	0.749	1	0
ENSG00000143578	52.7	0.18	0.242	0.744	0.457	1	0
ENSG00000107937	2870	0.0933	0.1	0.93	0.352	1	0
ENSG00000131849	6.35	0.856	0.927	0.924	0.355	1	1
ENSG00000164970	2160	-0.0168	0.131	-0.128	0.898	1	0
ENSG00000168398	134	-0.0935	0.153	-0.612	0.54	1	0
ENSG00000196660	6.92	0.326	0.971	0.335	0.737	1	0
ENSG00000119048	1270	-0.000212	0.107	-0.00198	0.998	1	0
ENSG00000273454	1.59	2.14	1.65	1.29	0.197		3
ENSG00000100209	59.9	-0.256	0.239	-1.07	0.284	1	0
ENSG00000101557	3090	-0.0652	0.0694	-0.94	0.347	1	0
